"project","sample_barcode","patient_id","sample_type","file_id","gene_id","gene_name","unstranded_count","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-BLCA","TCGA-XF-A9SM-01A-11R-A42T-07","TCGA-XF-A9SM","Primary Tumor","21992c62-7349-47f8-91d0-3e55f2f8deda","ENSG00000105639.20","JAK3",2393,27.8369,8.8243,8.9095,"OK"
"TCGA-BLCA","TCGA-XF-A9T2-01A-11R-A42T-07","TCGA-XF-A9T2","Primary Tumor","b03b7b9b-00ef-4e0d-bac2-0b1059d57a87","ENSG00000105639.20","JAK3",287,6.586,1.9177,1.9944,"OK"
"TCGA-BLCA","TCGA-ZF-A9R5-01A-12R-A42T-07","TCGA-ZF-A9R5","Primary Tumor","acc53772-3f05-4d89-9cb2-3784007f96f6","ENSG00000105639.20","JAK3",1342,14.8465,4.6782,4.5168,"OK"
"TCGA-BLCA","TCGA-DK-AA6L-01A-11R-A39I-07","TCGA-DK-AA6L","Primary Tumor","c6514474-b8ae-44e9-96bc-a8b065dd29be","ENSG00000105639.20","JAK3",1170,16.8634,4.8961,4.5579,"OK"
"TCGA-BLCA","TCGA-CF-A5UA-01A-11R-A28M-07","TCGA-CF-A5UA","Primary Tumor","ae7d0fb2-9827-4769-9b64-da4d62ec694b","ENSG00000105639.20","JAK3",367,3.3377,1.2282,1.4353,"OK"
"TCGA-BLCA","TCGA-2F-A9KT-01A-11R-A38B-07","TCGA-2F-A9KT","Primary Tumor","a073f686-b7bb-4831-bd74-a5f6411c4098","ENSG00000105639.20","JAK3",516,7.9799,2.3257,2.1387,"OK"
"TCGA-BLCA","TCGA-FT-A3EE-01A-11R-A206-07","TCGA-FT-A3EE","Primary Tumor","6bc46915-4f60-4553-8db9-e136df580a54","ENSG00000105639.20","JAK3",823,4.5919,1.4707,1.5234,"OK"
"TCGA-BLCA","TCGA-ZF-A9R7-01A-11R-A38B-07","TCGA-ZF-A9R7","Primary Tumor","42e9c6af-e24d-4897-8178-d132055ec51e","ENSG00000105639.20","JAK3",2084,26.159,10.5171,10.7308,"OK"
"TCGA-BLCA","TCGA-FD-A43Y-01A-21R-A26T-07","TCGA-FD-A43Y","Primary Tumor","7c01fcae-dec1-4d7a-892e-b5d76ad81e17","ENSG00000105639.20","JAK3",302,3.8609,1.2324,1.4291,"OK"
"TCGA-BLCA","TCGA-DK-AA76-01A-11R-A39I-07","TCGA-DK-AA76","Primary Tumor","3f8e9328-2b3d-4f66-a5ee-77690a590d5f","ENSG00000105639.20","JAK3",156,1.9253,0.6151,0.5995,"OK"
"TCGA-BLCA","TCGA-BT-A2LB-01A-11R-A18C-07","TCGA-BT-A2LB","Primary Tumor","6b3b49fb-5c2a-4906-bc17-1710e0f823d5","ENSG00000105639.20","JAK3",992,7.3276,2.5048,2.6342,"OK"
"TCGA-BLCA","TCGA-CF-A47S-01A-11R-A23W-07","TCGA-CF-A47S","Primary Tumor","25a410f8-b6f6-4883-8551-4e2515606cd6","ENSG00000105639.20","JAK3",1112,4.2628,1.7659,2.1184,"OK"
"TCGA-BLCA","TCGA-BL-A13I-01A-11R-A277-07","TCGA-BL-A13I","Primary Tumor","f36b3cb3-b632-43c6-a6e3-c325c9e7026f","ENSG00000105639.20","JAK3",235,41.5843,13.2137,10.7896,"OK"
"TCGA-BLCA","TCGA-KQ-A41P-01A-12R-A33J-07","TCGA-KQ-A41P","Primary Tumor","2e4d5e4c-9112-42db-af91-ef424862b568","ENSG00000105639.20","JAK3",989,7.3721,3.3187,3.9753,"OK"
"TCGA-BLCA","TCGA-XF-A8HD-01A-11R-A36F-07","TCGA-XF-A8HD","Primary Tumor","54991bf3-8da2-4bbd-a101-b9a7a038a05a","ENSG00000105639.20","JAK3",1969,15.1894,5.0965,5.4339,"OK"
"TCGA-BLCA","TCGA-ZF-A9RD-01A-11R-A42T-07","TCGA-ZF-A9RD","Primary Tumor","3e0cf0a5-3791-4baa-9adf-f5b752ea48a4","ENSG00000105639.20","JAK3",829,14.0125,5.1276,5.6538,"OK"
"TCGA-BLCA","TCGA-GV-A6ZA-01A-12R-A33J-07","TCGA-GV-A6ZA","Primary Tumor","ea475654-2b19-4630-96d2-c19dc4b41ff4","ENSG00000105639.20","JAK3",371,3.4399,1.2847,1.3147,"OK"
"TCGA-BLCA","TCGA-XF-A9SW-01A-11R-A42T-07","TCGA-XF-A9SW","Primary Tumor","b45de871-d65f-4f5e-bd80-aecd17b50296","ENSG00000105639.20","JAK3",470,9.4097,3.155,3.6154,"OK"
"TCGA-BLCA","TCGA-GU-A763-01A-11R-A32O-07","TCGA-GU-A763","Primary Tumor","8587b809-2355-461b-9d55-4c7952c128a2","ENSG00000105639.20","JAK3",456,2.8021,1.0572,1.4525,"OK"
"TCGA-BLCA","TCGA-2F-A9KR-01A-11R-A38B-07","TCGA-2F-A9KR","Primary Tumor","472e3377-06dc-42ff-9c0f-1c086144b637","ENSG00000105639.20","JAK3",269,3.0333,0.9413,0.9363,"OK"
"TCGA-BLCA","TCGA-ZF-AA5N-01A-11R-A42T-07","TCGA-ZF-AA5N","Primary Tumor","90fb6b38-0bc5-47ea-8142-d329503615fe","ENSG00000105639.20","JAK3",419,11.6982,3.4932,3.9655,"OK"
"TCGA-BLCA","TCGA-E7-A3Y1-01A-11R-A22U-07","TCGA-E7-A3Y1","Primary Tumor","42653f5c-0986-496c-b75b-63340fa7a3ac","ENSG00000105639.20","JAK3",445,3.3044,1.5408,1.8873,"OK"
"TCGA-BLCA","TCGA-BT-A20R-11A-11R-A16R-07","TCGA-BT-A20R","Solid Tissue Normal","db5ffcf5-d843-49dd-a7c9-929c17218f40","ENSG00000105639.20","JAK3",392,2.7158,0.7857,1.1279,"OK"
"TCGA-BLCA","TCGA-BT-A20R-01A-12R-A16R-07","TCGA-BT-A20R","Primary Tumor","a94c3c43-d23c-444f-b4d2-78cfa60aad3a","ENSG00000105639.20","JAK3",454,4.0553,1.3224,1.443,"OK"
"TCGA-BLCA","TCGA-DK-A1AG-01A-11R-A13Y-07","TCGA-DK-A1AG","Primary Tumor","0ae9c185-e126-4848-bf85-65cd2bd7f1b2","ENSG00000105639.20","JAK3",1908,17.1142,5.3845,5.2,"OK"
"TCGA-BLCA","TCGA-XF-A9T5-01A-11R-A42T-07","TCGA-XF-A9T5","Primary Tumor","a34b462b-acee-42e1-846f-cdf94360e19d","ENSG00000105639.20","JAK3",1301,12.8308,4.9198,5.8327,"OK"
"TCGA-BLCA","TCGA-DK-AA6M-01A-11R-A39I-07","TCGA-DK-AA6M","Primary Tumor","3c1cb2bb-6249-45d1-94f9-ac25b428219c","ENSG00000105639.20","JAK3",817,12.243,3.9852,4.287,"OK"
"TCGA-BLCA","TCGA-HQ-A5NE-01A-12R-A28M-07","TCGA-HQ-A5NE","Primary Tumor","b5a579fb-51e6-47d2-b681-a4f5c75dadba","ENSG00000105639.20","JAK3",544,6.4027,1.8548,1.7703,"OK"
"TCGA-BLCA","TCGA-DK-AA6T-01A-11R-A39I-07","TCGA-DK-AA6T","Primary Tumor","34f45ad7-bebd-4525-9102-911239d5b27d","ENSG00000105639.20","JAK3",2926,27.4913,10.9994,12.9079,"OK"
"TCGA-BLCA","TCGA-BT-A42F-01A-11R-A23W-07","TCGA-BT-A42F","Primary Tumor","d8ce29f1-3d83-4639-b02b-849510bc17d8","ENSG00000105639.20","JAK3",2000,12.8135,5.8613,7.1453,"OK"
"TCGA-BLCA","TCGA-KQ-A41R-01A-21R-A352-07","TCGA-KQ-A41R","Primary Tumor","c3bb09b6-f161-44d1-a4f4-9733ffd20207","ENSG00000105639.20","JAK3",237,2.3129,1.1917,1.5678,"OK"
"TCGA-BLCA","TCGA-UY-A8OD-01A-11R-A36F-07","TCGA-UY-A8OD","Primary Tumor","ba18b2a0-482c-4d51-8c88-3966d1b6b659","ENSG00000105639.20","JAK3",684,6.1179,2.534,3.1517,"OK"
"TCGA-BLCA","TCGA-E7-A6MF-01A-12R-A32O-07","TCGA-E7-A6MF","Primary Tumor","55e88914-7b3c-4eb8-91ac-9a249e47c9e9","ENSG00000105639.20","JAK3",161,1.9542,0.5436,0.4987,"OK"
"TCGA-BLCA","TCGA-E7-A4IJ-01A-31R-A26T-07","TCGA-E7-A4IJ","Primary Tumor","4cedcaf0-2806-4f70-98bd-a3a9053e79a4","ENSG00000105639.20","JAK3",466,5.2056,1.9034,1.9283,"OK"
"TCGA-BLCA","TCGA-FD-A6TA-01A-12R-A33J-07","TCGA-FD-A6TA","Primary Tumor","bf6cd84a-ef98-4bed-a16b-5a81d2834cac","ENSG00000105639.20","JAK3",901,9.3542,3.507,3.6616,"OK"
"TCGA-BLCA","TCGA-UY-A8OB-01A-12R-A42T-07","TCGA-UY-A8OB","Primary Tumor","11e9f587-e1cd-446e-bba0-9991b1540e83","ENSG00000105639.20","JAK3",189,2.6337,0.8276,0.9309,"OK"
"TCGA-BLCA","TCGA-LT-A5Z6-01A-11R-A28M-07","TCGA-LT-A5Z6","Primary Tumor","676db5bd-e3c3-4bc6-ac5c-0240f2a9278a","ENSG00000105639.20","JAK3",525,5.298,2.049,1.9554,"OK"
"TCGA-BLCA","TCGA-XF-AAMZ-01A-11R-A42T-07","TCGA-XF-AAMZ","Primary Tumor","4d356fe2-d8c0-4e7a-bc54-98887c7d0847","ENSG00000105639.20","JAK3",408,7.7704,2.5525,2.6182,"OK"
"TCGA-BLCA","TCGA-FD-A5BR-01A-11R-A26T-07","TCGA-FD-A5BR","Primary Tumor","65b5577d-5de3-45b2-8e3a-39a0b4ae01f1","ENSG00000105639.20","JAK3",1474,14.1576,5.6298,5.7169,"OK"
"TCGA-BLCA","TCGA-UY-A9PB-01A-11R-A38B-07","TCGA-UY-A9PB","Primary Tumor","ff3910aa-45a9-42b9-a988-f35a7bb401fa","ENSG00000105639.20","JAK3",1274,15.6973,5.2989,5.3429,"OK"
"TCGA-BLCA","TCGA-XF-A9T4-01A-11R-A39I-07","TCGA-XF-A9T4","Primary Tumor","292d4147-6b4e-46d5-b678-03f33b55e1b2","ENSG00000105639.20","JAK3",588,4.4715,1.1704,1.2328,"OK"
"TCGA-BLCA","TCGA-GV-A3JX-01A-11R-A20F-07","TCGA-GV-A3JX","Primary Tumor","ad22b08f-0bc2-4bf3-96c2-9cb3d65c0718","ENSG00000105639.20","JAK3",1255,9.8482,2.9738,2.686,"OK"
"TCGA-BLCA","TCGA-ZF-A9RF-01A-11R-A38B-07","TCGA-ZF-A9RF","Primary Tumor","e138614d-91b9-4a50-8859-97bc23d41d6c","ENSG00000105639.20","JAK3",1868,20.1744,6.2343,6.2187,"OK"
"TCGA-BLCA","TCGA-G2-AA3D-01A-11R-A39I-07","TCGA-G2-AA3D","Primary Tumor","860b5719-8396-47cb-b70a-016f121240fe","ENSG00000105639.20","JAK3",800,7.9036,2.905,2.9915,"OK"
"TCGA-BLCA","TCGA-ZF-AA56-01A-31R-A39I-07","TCGA-ZF-AA56","Primary Tumor","11528963-2ae3-44cc-a1fa-3a1ef205570c","ENSG00000105639.20","JAK3",1165,12.2947,3.7342,3.8892,"OK"
"TCGA-BLCA","TCGA-DK-AA77-01A-11R-A39I-07","TCGA-DK-AA77","Primary Tumor","59ad9fc4-6584-4d95-b4d0-2b2b99b85efa","ENSG00000105639.20","JAK3",533,6.5344,1.906,1.9171,"OK"
"TCGA-BLCA","TCGA-XF-AAMX-01A-11R-A42T-07","TCGA-XF-AAMX","Primary Tumor","670c590f-ab3a-4da6-a725-21ab5ae09286","ENSG00000105639.20","JAK3",505,6.3784,2.0635,1.9869,"OK"
"TCGA-BLCA","TCGA-K4-A5RH-01A-11R-A30C-07","TCGA-K4-A5RH","Primary Tumor","10fd912f-aa39-41a9-a412-45c280ee6825","ENSG00000105639.20","JAK3",5131,31.2971,8.966,9.2812,"OK"
"TCGA-BLCA","TCGA-XF-A8HI-01A-11R-A38B-07","TCGA-XF-A8HI","Primary Tumor","a836a46a-1d54-476b-be66-8fb9e13059f5","ENSG00000105639.20","JAK3",408,4.3508,1.4525,1.4506,"OK"
"TCGA-BLCA","TCGA-4Z-AA7S-01A-11R-A39I-07","TCGA-4Z-AA7S","Primary Tumor","0c884015-1384-42a9-b74e-79e525d562da","ENSG00000105639.20","JAK3",296,3.1611,0.9962,1.022,"OK"
"TCGA-BLCA","TCGA-DK-A1AB-01A-11R-A13Y-07","TCGA-DK-A1AB","Primary Tumor","fb9fb5e4-e0e0-4d13-9628-898ed183f1d9","ENSG00000105639.20","JAK3",926,6.8657,1.9189,2.1763,"OK"
"TCGA-BLCA","TCGA-ZF-A9R1-01A-11R-A39I-07","TCGA-ZF-A9R1","Primary Tumor","0c1581e7-b516-4eae-83d6-e6b12d778be9","ENSG00000105639.20","JAK3",417,4.9428,1.4715,1.4782,"OK"
"TCGA-BLCA","TCGA-CF-A3MI-01A-11R-A20F-07","TCGA-CF-A3MI","Primary Tumor","16618053-5ef2-48d4-aeca-2adac22b0835","ENSG00000105639.20","JAK3",330,1.6156,1.0376,1.7331,"OK"
"TCGA-BLCA","TCGA-DK-A1AF-01A-11R-A13Y-07","TCGA-DK-A1AF","Primary Tumor","4f21ab62-06c5-4b62-b709-2134ef0247d5","ENSG00000105639.20","JAK3",2398,17.8132,5.3729,5.5864,"OK"
"TCGA-BLCA","TCGA-BT-A20P-01A-11R-A14Y-07","TCGA-BT-A20P","Primary Tumor","c8457ee8-a843-4b60-a7b0-0c802c547d43","ENSG00000105639.20","JAK3",176,2.8686,1.0103,1.0983,"OK"
"TCGA-BLCA","TCGA-S5-A6DX-01A-11R-A31N-07","TCGA-S5-A6DX","Primary Tumor","8d382ecb-aa96-4b5d-820c-25ca61a545c4","ENSG00000105639.20","JAK3",1543,15.4469,6.7227,9.5597,"OK"
"TCGA-BLCA","TCGA-GD-A6C6-01A-21R-A31N-07","TCGA-GD-A6C6","Primary Tumor","f4633f46-6081-4ab3-a53c-9497df3c4616","ENSG00000105639.20","JAK3",373,3.5409,1.4368,2.1355,"OK"
"TCGA-BLCA","TCGA-ZF-A9R3-01A-11R-A38B-07","TCGA-ZF-A9R3","Primary Tumor","add7c773-bee8-4932-ac9d-b68da21a075a","ENSG00000105639.20","JAK3",603,5.1251,1.7216,1.668,"OK"
"TCGA-BLCA","TCGA-CU-A72E-01A-12R-A33J-07","TCGA-CU-A72E","Primary Tumor","e53ef6c8-f873-4aab-a1e4-983e5faaead1","ENSG00000105639.20","JAK3",359,2.4495,0.9077,1.0819,"OK"
"TCGA-BLCA","TCGA-K4-A83P-01A-11R-A352-07","TCGA-K4-A83P","Primary Tumor","6f4576f3-571b-4e51-85d1-78ffeb174303","ENSG00000105639.20","JAK3",4442,30.2285,13.2156,14.1964,"OK"
"TCGA-BLCA","TCGA-CU-A3QU-01A-11R-A22U-07","TCGA-CU-A3QU","Primary Tumor","cab65bb2-c00e-49b0-a7da-1096939debef","ENSG00000105639.20","JAK3",599,4.9735,1.536,1.4322,"OK"
"TCGA-BLCA","TCGA-GC-A6I3-11A-11R-A31N-07","TCGA-GC-A6I3","Solid Tissue Normal","aa463feb-707d-4f3f-b8ed-ca51d0054302","ENSG00000105639.20","JAK3",5784,61.3329,26.111,29.5166,"OK"
"TCGA-BLCA","TCGA-BT-A2LA-11A-11R-A18C-07","TCGA-BT-A2LA","Solid Tissue Normal","560f0fec-b04d-40f2-b575-b9dde46fa704","ENSG00000105639.20","JAK3",609,4.568,1.5721,1.9315,"OK"
"TCGA-BLCA","TCGA-ZF-A9R2-01A-11R-A39I-07","TCGA-ZF-A9R2","Primary Tumor","fcb16c0f-d69d-4656-9963-8721f2f5066b","ENSG00000105639.20","JAK3",139,1.7768,0.5578,0.5377,"OK"
"TCGA-BLCA","TCGA-XF-A9SJ-01A-11R-A39I-07","TCGA-XF-A9SJ","Primary Tumor","e72ffb47-2cbf-4cde-9431-fffbf50f5013","ENSG00000105639.20","JAK3",1092,9.7614,3.8389,4.387,"OK"
"TCGA-BLCA","TCGA-CF-A3MH-01A-11R-A20F-07","TCGA-CF-A3MH","Primary Tumor","5aeaa0ca-e8f3-494d-a6a2-e4f3d58074ba","ENSG00000105639.20","JAK3",366,2.5603,0.9675,1.0968,"OK"
"TCGA-BLCA","TCGA-E5-A4TZ-01A-11R-A31N-07","TCGA-E5-A4TZ","Primary Tumor","10587870-10fd-408b-bf8f-f97bbf668952","ENSG00000105639.20","JAK3",258,2.1346,0.6268,0.5993,"OK"
"TCGA-BLCA","TCGA-DK-A1A3-01A-11R-A13Y-07","TCGA-DK-A1A3","Primary Tumor","e1ff1fc1-7938-4d9b-89bf-5b7ca2d8b016","ENSG00000105639.20","JAK3",624,7.1205,2.2781,2.5423,"OK"
"TCGA-BLCA","TCGA-UY-A78P-01A-12R-A36F-07","TCGA-UY-A78P","Primary Tumor","9a3f6a97-e978-4132-85d0-5b86e4f289b5","ENSG00000105639.20","JAK3",1126,10.1657,3.8271,4.5479,"OK"
"TCGA-BLCA","TCGA-XF-AAME-01A-12R-A42T-07","TCGA-XF-AAME","Primary Tumor","6d492b0e-8e87-43d7-b9cb-7a57eca9494f","ENSG00000105639.20","JAK3",3690,30.3403,10.7074,11.7759,"OK"
"TCGA-BLCA","TCGA-CF-A47V-01A-11R-A23W-07","TCGA-CF-A47V","Primary Tumor","400d229e-aa12-4276-ba02-682e26bd3ebc","ENSG00000105639.20","JAK3",1110,7.6207,3.2821,3.9095,"OK"
"TCGA-BLCA","TCGA-BT-A2LB-11A-11R-A18C-07","TCGA-BT-A2LB","Solid Tissue Normal","683d0af9-e330-4d12-9dcd-28f0fcd30678","ENSG00000105639.20","JAK3",997,6.4614,2.4323,3.3994,"OK"
"TCGA-BLCA","TCGA-BL-A13I-01A-11R-A13Y-07","TCGA-BL-A13I","Primary Tumor","3c5d447f-7b0a-48db-a155-189f73e7f7da","ENSG00000105639.20","JAK3",2004,21.3477,6.1854,6.1831,"OK"
"TCGA-BLCA","TCGA-E7-A541-01A-11R-A26T-07","TCGA-E7-A541","Primary Tumor","7de76992-4942-4011-afdf-7225842a9294","ENSG00000105639.20","JAK3",1066,11.3188,4.0366,3.9145,"OK"
"TCGA-BLCA","TCGA-XF-AAN4-01A-11R-A42T-07","TCGA-XF-AAN4","Primary Tumor","bde8adb0-674a-46a3-b9c3-079bc55e6b84","ENSG00000105639.20","JAK3",1428,22.8557,6.7205,7.3999,"OK"
"TCGA-BLCA","TCGA-FD-A62N-01A-11R-A30C-07","TCGA-FD-A62N","Primary Tumor","b503684b-9de0-48c7-bceb-cfc45dc7d86e","ENSG00000105639.20","JAK3",4150,38.2427,14.8169,16.9817,"OK"
"TCGA-BLCA","TCGA-G2-A3IB-01A-11R-A20F-07","TCGA-G2-A3IB","Primary Tumor","9d85ecd9-deef-474f-8dca-7fbbee531e7f","ENSG00000105639.20","JAK3",237,1.8335,0.5932,0.6749,"OK"
"TCGA-BLCA","TCGA-GU-A767-01A-11R-A32O-07","TCGA-GU-A767","Primary Tumor","9c91197a-5784-4e76-a94a-ed53ad3f02fc","ENSG00000105639.20","JAK3",656,6.0476,2.1851,2.6646,"OK"
"TCGA-BLCA","TCGA-DK-A6AV-01A-12R-A30C-07","TCGA-DK-A6AV","Primary Tumor","2209d173-1628-4001-9278-7f495f4065aa","ENSG00000105639.20","JAK3",449,5.5564,2.0266,2.1313,"OK"
"TCGA-BLCA","TCGA-G2-AA3C-01A-21R-A39I-07","TCGA-G2-AA3C","Primary Tumor","1abd183c-a740-42d6-b913-7c41a794a3a8",NA,"JAK3",NA,NA,NA,NA,"DOWNLOAD_FAILED"
"TCGA-BLCA","TCGA-XF-A8HG-01A-11R-A36F-07","TCGA-XF-A8HG","Primary Tumor","d0d8533b-7284-49cb-96ff-f0145017084d","ENSG00000105639.20","JAK3",276,2.1578,1.0245,1.2354,"OK"
"TCGA-BLCA","TCGA-BT-A20O-01A-21R-A14Y-07","TCGA-BT-A20O","Primary Tumor","efec9ce7-6478-4af4-9d66-5b554e715bcb","ENSG00000105639.20","JAK3",3478,41.7108,13.5381,13.1441,"OK"
"TCGA-BLCA","TCGA-KQ-A41S-01A-12R-A33J-07","TCGA-KQ-A41S","Primary Tumor","3a45133a-ac40-473c-9c32-015a837965cb","ENSG00000105639.20","JAK3",526,4.338,1.5788,1.6715,"OK"
"TCGA-BLCA","TCGA-FD-A6TD-01A-51R-A33J-07","TCGA-FD-A6TD","Primary Tumor","74c60b29-cbf2-4398-aae0-372561a98682","ENSG00000105639.20","JAK3",906,8.5429,3.0467,3.312,"OK"
"TCGA-BLCA","TCGA-FD-A5BS-01A-21R-A26T-07","TCGA-FD-A5BS","Primary Tumor","339643c4-b114-415e-83f4-3d45cb212e9e","ENSG00000105639.20","JAK3",3582,27.136,21.5887,25.072,"OK"
"TCGA-BLCA","TCGA-DK-A3WX-01A-22R-A22U-07","TCGA-DK-A3WX","Primary Tumor","b4ae8845-cb08-41d4-8a34-9ab77bebe819","ENSG00000105639.20","JAK3",2307,21.8384,6.7005,7.098,"OK"
"TCGA-BLCA","TCGA-XF-AAN0-01A-11R-A42T-07","TCGA-XF-AAN0","Primary Tumor","ac728bb8-2b0c-4a0a-9c80-23e0fb768393","ENSG00000105639.20","JAK3",959,6.3019,2.3323,2.5651,"OK"
"TCGA-BLCA","TCGA-XF-A9SZ-01A-11R-A39I-07","TCGA-XF-A9SZ","Primary Tumor","0b2988c8-f381-40f2-903b-3a0a8ccde0bc","ENSG00000105639.20","JAK3",1062,13.6958,4.2468,4.6703,"OK"
"TCGA-BLCA","TCGA-FJ-A3ZF-01A-11R-A23N-07","TCGA-FJ-A3ZF","Primary Tumor","6ca2f84e-afd4-4017-9e8c-2a1d82b65b79","ENSG00000105639.20","JAK3",320,1.7304,0.6674,0.6892,"OK"
"TCGA-BLCA","TCGA-BT-A20N-01A-11R-A14Y-07","TCGA-BT-A20N","Primary Tumor","1f8056d2-b99e-4a81-bb13-999bda6719d6","ENSG00000105639.20","JAK3",213,3.017,0.8857,0.8615,"OK"
"TCGA-BLCA","TCGA-UY-A9PE-01A-11R-A38B-07","TCGA-UY-A9PE","Primary Tumor","82a8941a-7095-45d3-a2bf-e833b0521eb6","ENSG00000105639.20","JAK3",447,6.3922,2.6381,2.993,"OK"
"TCGA-BLCA","TCGA-ZF-A9R9-01A-11R-A38B-07","TCGA-ZF-A9R9","Primary Tumor","5346db5a-6468-45c0-bf01-e0cd60b31365","ENSG00000105639.20","JAK3",492,4.5896,2.4058,3.1704,"OK"
"TCGA-BLCA","TCGA-4Z-AA7Q-01A-11R-A39I-07","TCGA-4Z-AA7Q","Primary Tumor","66d069a4-5e9d-466d-b2e4-0f99369c359b","ENSG00000105639.20","JAK3",1917,17.2896,8.0522,9.4047,"OK"
"TCGA-BRCA","TCGA-A8-A09E-01A-11R-A00Z-07","TCGA-A8-A09E","Primary Tumor","ead53b27-6ad9-4b96-b5d4-0d4f06fb2d13","ENSG00000105639.20","JAK3",189,1.906,0.5524,0.5317,"OK"
"TCGA-BRCA","TCGA-A7-A0DC-01A-11R-A00Z-07","TCGA-A7-A0DC","Primary Tumor","0e1999e0-9c02-4804-88b6-60b46d100739","ENSG00000105639.20","JAK3",189,0.6321,0.5579,0.5919,"OK"
"TCGA-BRCA","TCGA-A7-A0DC-11A-41R-A089-07","TCGA-A7-A0DC","Solid Tissue Normal","9e056a2a-a643-478a-b96c-85d5221f487a","ENSG00000105639.20","JAK3",322,3.4048,0.9996,1.0441,"OK"
"TCGA-BRCA","TCGA-A7-A0DC-01B-04R-A22O-07","TCGA-A7-A0DC","Primary Tumor","3e8cff80-ed17-479c-8327-ca8e71ee7482","ENSG00000105639.20","JAK3",290,5.607,2.3841,2.223,"OK"
"TCGA-BRCA","TCGA-A8-A08F-01A-11R-A00Z-07","TCGA-A8-A08F","Primary Tumor","385ddd6f-c126-4c4f-acde-1ef2d74d3639","ENSG00000105639.20","JAK3",726,8.2945,2.2826,2.1824,"OK"
"TCGA-BRCA","TCGA-A8-A091-01A-11R-A00Z-07","TCGA-A8-A091","Primary Tumor","91060c43-f1e3-49ea-a3c9-96def417716b","ENSG00000105639.20","JAK3",770,4.9498,1.2948,1.3087,"OK"
"TCGA-BRCA","TCGA-GI-A2C8-11A-22R-A16F-07","TCGA-GI-A2C8","Solid Tissue Normal","84cff855-d17a-4c09-b432-53893ae69c1e","ENSG00000105639.20","JAK3",31,0.1582,0.0582,0.115,"OK"
"TCGA-BRCA","TCGA-E2-A1L7-11A-33R-A144-07","TCGA-E2-A1L7","Solid Tissue Normal","d796de5e-4512-4b3a-93d4-2a006e79084f","ENSG00000105639.20","JAK3",1230,13.7804,3.7626,3.5201,"OK"
"TCGA-BRCA","TCGA-AO-A0JI-01A-21R-A056-07","TCGA-AO-A0JI","Primary Tumor","e12f17ae-dc1f-4e91-93bd-b827ad276dde","ENSG00000105639.20","JAK3",261,2.7694,0.7489,0.7339,"OK"
"TCGA-BRCA","TCGA-A2-A0D4-01A-11R-A00Z-07","TCGA-A2-A0D4","Primary Tumor","7ba3b335-cd4c-4b44-a4da-44fa1109a6f0","ENSG00000105639.20","JAK3",270,1.6452,0.5087,0.5091,"OK"
"TCGA-BRCA","TCGA-AC-A62V-01A-11R-A31O-07","TCGA-AC-A62V","Primary Tumor","db5aadbb-3042-4c20-8235-ccd19634d9d3","ENSG00000105639.20","JAK3",220,1.9841,0.6274,0.7103,"OK"
"TCGA-BRCA","TCGA-D8-A1XB-01A-11R-A14D-07","TCGA-D8-A1XB","Primary Tumor","176e739b-87e2-49b7-80e1-c27a6a632576","ENSG00000105639.20","JAK3",258,3.6182,0.8644,0.8362,"OK"
"TCGA-BRCA","TCGA-OL-A6VQ-01A-12R-A41B-07","TCGA-OL-A6VQ","Primary Tumor","2c74854f-4afe-48c3-9c81-d64634c14677","ENSG00000105639.20","JAK3",230,6.8695,1.7842,1.7157,"OK"
"TCGA-BRCA","TCGA-B6-A0WV-01A-11R-A109-07","TCGA-B6-A0WV","Primary Tumor","cd47d9e9-8072-4681-93ac-6c1420f6624c","ENSG00000105639.20","JAK3",78,1.1343,0.281,0.2495,"OK"
"TCGA-BRCA","TCGA-LL-A442-01A-11R-A24H-07","TCGA-LL-A442","Primary Tumor","2291d3f5-8269-4f31-adad-4b873c7ac770","ENSG00000105639.20","JAK3",146,1.1263,0.2864,0.2823,"OK"
"TCGA-BRCA","TCGA-E9-A22G-01A-11R-A157-07","TCGA-E9-A22G","Primary Tumor","51aab02d-11b1-4ef3-a8f3-8146b6c24aad","ENSG00000105639.20","JAK3",450,3.0152,0.9732,0.9897,"OK"
"TCGA-BRCA","TCGA-PE-A5DC-01A-12R-A27Q-07","TCGA-PE-A5DC","Primary Tumor","25294e7a-1f15-411c-a2fd-93097e387db2","ENSG00000105639.20","JAK3",1041,9.6206,3.2065,3.2548,"OK"
"TCGA-BRCA","TCGA-A2-A0EP-01A-52R-A22U-07","TCGA-A2-A0EP","Primary Tumor","28aa7b6c-d5ec-4aa1-9c39-70d571efe6fb","ENSG00000105639.20","JAK3",6390,46.7144,14.6028,15.5105,"OK"
"TCGA-BRCA","TCGA-AN-A0AK-01A-21R-A00Z-07","TCGA-AN-A0AK","Primary Tumor","d2007230-83cb-4f12-bec5-e42afc4a58cd","ENSG00000105639.20","JAK3",252,3.0387,0.8348,0.7742,"OK"
"TCGA-BRCA","TCGA-BH-A28Q-01A-11R-A16F-07","TCGA-BH-A28Q","Primary Tumor","7afb1455-c2b6-4ae2-95ec-682ae7df34a2","ENSG00000105639.20","JAK3",642,4.9635,1.2083,1.1346,"OK"
"TCGA-BRCA","TCGA-A2-A259-01A-11R-A16F-07","TCGA-A2-A259","Primary Tumor","69f5df3f-273f-4e02-934b-af9c9ec52067","ENSG00000105639.20","JAK3",1889,16.5006,4.326,4.1009,"OK"
