"project","sample_barcode","patient_id","sample_type","file_id","gene_id","gene_name","unstranded_count","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-KIRC","TCGA-CJ-4638-01A-02R-1325-07","TCGA-CJ-4638","Primary Tumor","f44064f2-9839-4e4f-9510-8a5dd0ee1e56","ENSG00000105639.20","JAK3",642,5.0704,2.5583,3.3229,"OK"
"TCGA-KIRC","TCGA-CJ-4923-01A-01R-1426-07","TCGA-CJ-4923","Primary Tumor","bb9e4d64-ffbc-40b6-a3e5-d05aa7a51717","ENSG00000105639.20","JAK3",3593,26.1206,9.3667,10.4562,"OK"
"TCGA-KIRC","TCGA-CJ-4907-01A-01R-1426-07","TCGA-CJ-4907","Primary Tumor","460999dc-ccec-4f00-bdf5-cf285375fade","ENSG00000105639.20","JAK3",970,7.4338,2.0599,2.1965,"OK"
"TCGA-KIRC","TCGA-B2-4099-01A-02R-1188-07","TCGA-B2-4099","Primary Tumor","900aa358-a422-4edc-a65e-4b99f4b7625a","ENSG00000105639.20","JAK3",1068,9.5951,3.1226,3.3532,"OK"
"TCGA-KIRC","TCGA-A3-3352-01A-01R-0864-07","TCGA-A3-3352","Primary Tumor","09b9e5e0-8901-452c-8c4b-baca1faddddc","ENSG00000105639.20","JAK3",1008,5.7683,1.7604,1.8312,"OK"
"TCGA-KIRC","TCGA-A3-3347-01A-02R-1325-07","TCGA-A3-3347","Primary Tumor","e35730b8-672e-4fdc-945f-84edaf143298","ENSG00000105639.20","JAK3",4512,46.2033,13.6833,13.8934,"OK"
"TCGA-KIRC","TCGA-BP-5170-01A-01R-1426-07","TCGA-BP-5170","Primary Tumor","c116495e-d80b-4f43-90ed-7103a83a284c","ENSG00000105639.20","JAK3",2249,19.4297,6.7256,8.0201,"OK"
"TCGA-KIRC","TCGA-BP-4173-01A-02R-1289-07","TCGA-BP-4173","Primary Tumor","429ed057-ecc0-41e3-8774-afffe246bcee","ENSG00000105639.20","JAK3",6607,56.5274,16.1302,17.1706,"OK"
"TCGA-KIRC","TCGA-CJ-6033-11A-01R-1858-07","TCGA-CJ-6033","Solid Tissue Normal","7437d3a0-976d-4151-8f89-b30a4a092a60","ENSG00000105639.20","JAK3",525,3.4994,1.5616,1.7986,"OK"
"TCGA-KIRC","TCGA-CJ-6033-01A-11R-1672-07","TCGA-CJ-6033","Primary Tumor","d81180fa-51d8-4499-aed4-bbad365f67e1","ENSG00000105639.20","JAK3",3177,23.9396,7.245,8.3473,"OK"
"TCGA-KIRC","TCGA-BP-4169-01A-02R-1289-07","TCGA-BP-4169","Primary Tumor","f1525d22-a7b0-48b6-ab6e-737b5ebb1a39","ENSG00000105639.20","JAK3",3684,25.2231,7.1155,7.4578,"OK"
"TCGA-KIRC","TCGA-B2-3924-01B-03R-A277-07","TCGA-B2-3924","Primary Tumor","3324e6df-28f9-42d8-8465-0fcc2d618004","ENSG00000105639.20","JAK3",1189,22.7444,7.5348,6.5556,"OK"
"TCGA-KIRC","TCGA-B0-4710-01A-01R-1503-07","TCGA-B0-4710","Primary Tumor","6d0df9bf-69d6-447f-b2d9-76391e95d61d","ENSG00000105639.20","JAK3",1269,11.2984,3.3577,3.2803,"OK"
"TCGA-KIRC","TCGA-A3-3363-01A-01R-0864-07","TCGA-A3-3363","Primary Tumor","3c5c707d-2046-4dcd-a566-bea1eaf24f74","ENSG00000105639.20","JAK3",1888,14.1558,4.4214,4.5325,"OK"
"TCGA-KIRC","TCGA-CJ-4890-01A-01R-1305-07","TCGA-CJ-4890","Primary Tumor","e11c27d0-d5a0-4e7f-83e6-83b79f64d962","ENSG00000105639.20","JAK3",5154,30.0053,11.4609,13.0859,"OK"
"TCGA-KIRC","TCGA-BP-4983-01A-01R-1334-07","TCGA-BP-4983","Primary Tumor","017de1fe-6f36-4324-a20a-9d9ee3439d8f","ENSG00000105639.20","JAK3",5631,41.2131,12.7189,13.7385,"OK"
"TCGA-KIRC","TCGA-B0-5085-01A-01R-1334-07","TCGA-B0-5085","Primary Tumor","915bec49-700e-44fc-af01-e96ab507aab3","ENSG00000105639.20","JAK3",814,4.1213,2.1639,3.2381,"OK"
"TCGA-KIRC","TCGA-CJ-4878-01A-01R-1305-07","TCGA-CJ-4878","Primary Tumor","8af84f63-5974-4e14-b818-73eb8678eaab","ENSG00000105639.20","JAK3",862,9.7787,3.1423,3.2737,"OK"
"TCGA-KIRC","TCGA-B8-A54F-01A-11R-A266-07","TCGA-B8-A54F","Primary Tumor","7e479a5b-d557-4838-b415-3ceb31d1a139","ENSG00000105639.20","JAK3",1102,25.5256,6.8614,6.7838,"OK"
"TCGA-KIRC","TCGA-CW-5587-01A-01R-1541-07","TCGA-CW-5587","Primary Tumor","85746e9c-d9b1-419f-8f17-3b7927cc3c2b","ENSG00000105639.20","JAK3",1668,14.7355,3.9452,3.8579,"OK"
"TCGA-KIRC","TCGA-CJ-5678-01A-11R-1541-07","TCGA-CJ-5678","Primary Tumor","0af91fa3-3ad9-4ba3-9e29-8bd565871d69","ENSG00000105639.20","JAK3",1145,9.7154,3.7637,4.4165,"OK"
"TCGA-KIRC","TCGA-CZ-5464-01A-01R-1503-07","TCGA-CZ-5464","Primary Tumor","e673a5b6-c070-4068-b667-c7e81adfb4cf","ENSG00000105639.20","JAK3",4842,28.7906,10.2268,11.3702,"OK"
"TCGA-KIRC","TCGA-B0-5702-01A-11R-1541-07","TCGA-B0-5702","Primary Tumor","134f1661-5f67-4184-bab4-bc9c6f80c789","ENSG00000105639.20","JAK3",2241,42.4112,16.3807,25.207,"OK"
"TCGA-KIRC","TCGA-CW-5588-01A-01R-1541-07","TCGA-CW-5588","Primary Tumor","17a7a252-7530-4f12-8cd8-50a049a1e653","ENSG00000105639.20","JAK3",1528,14.8585,4.2116,4.7424,"OK"
"TCGA-KIRC","TCGA-B8-4154-01A-01R-1188-07","TCGA-B8-4154","Primary Tumor","9998fd9d-b7a9-4a9d-b572-19a30a6ff775","ENSG00000105639.20","JAK3",421,3.1357,1.0382,1.2277,"OK"
"TCGA-KIRC","TCGA-BP-5176-01A-01R-1426-07","TCGA-BP-5176","Primary Tumor","c876a9c8-43b4-47ed-ba9d-727439ab8ef5","ENSG00000105639.20","JAK3",1362,8.0532,2.87,3.3099,"OK"
"TCGA-KIRC","TCGA-B0-5701-01A-11R-1541-07","TCGA-B0-5701","Primary Tumor","f478aca9-1fb9-4ef3-9c03-1bd592b2b1f7","ENSG00000105639.20","JAK3",1043,12.4675,4.1446,4.2907,"OK"
"TCGA-KIRC","TCGA-AK-3428-01A-02R-1277-07","TCGA-AK-3428","Primary Tumor","977c19ab-f472-4956-869f-e640960f1351","ENSG00000105639.20","JAK3",332,5.96,1.6865,1.7315,"OK"
"TCGA-KIRC","TCGA-BP-5198-01A-01R-1426-07","TCGA-BP-5198","Primary Tumor","9315dffd-edea-4710-92a8-810998e08cb1","ENSG00000105639.20","JAK3",1620,11.1743,3.8127,4.3922,"OK"
"TCGA-KIRC","TCGA-A3-3387-11A-01R-1541-07","TCGA-A3-3387","Solid Tissue Normal","02c1c266-473f-437d-b768-20f685349ecb","ENSG00000105639.20","JAK3",160,1.08,0.4504,0.5483,"OK"
"TCGA-KIRC","TCGA-B8-5159-01A-01R-1420-07","TCGA-B8-5159","Primary Tumor","577d7013-8d37-427c-82b0-24e46b891a34","ENSG00000105639.20","JAK3",2540,18.7529,5.1061,5.1194,"OK"
