"project","sample_barcode","patient_id","sample_type","file_id","gene_id","gene_name","unstranded_count","TPM","FPKM","FPKM_UQ","extraction_status","Gene","log2TPM1"
"TCGA-KIRC","TCGA-3Z-A93Z-01A-11R-A37O-07","TCGA-3Z-A93Z","Primary Tumor","21702617-18af-41b6-98fa-54395bfd0d9a","ENSG00000105639.20","JAK3",561,8.3463,2.6091,2.6146,"OK","JAK3",3.22439534595148
"TCGA-KIRC","TCGA-BP-4765-01A-01R-1289-07","TCGA-BP-4765","Primary Tumor","f7a5094f-fea0-4ddf-ac40-8265cddbabc2","ENSG00000105639.20","JAK3",871,6.7892,1.9394,1.9438,"OK","JAK3",2.96147516200964
"TCGA-KIRC","TCGA-B0-4819-01A-01R-1277-07","TCGA-B0-4819","Primary Tumor","06f37a68-0ffa-494c-9b43-00fc1e8b9ad2","ENSG00000105639.20","JAK3",5910,34.7167,17.1596,20.9543,"OK","JAK3",5.15852688549301
"TCGA-KIRC","TCGA-CJ-4874-01A-01R-1305-07","TCGA-CJ-4874","Primary Tumor","336a927a-fe7a-4c77-8fcb-5307cfd145c4","ENSG00000105639.20","JAK3",848,6.7844,2.17,2.3088,"OK","JAK3",2.96058584465006
"TCGA-KIRC","TCGA-BP-4804-01A-02R-1305-07","TCGA-BP-4804","Primary Tumor","1a106eaf-ff8d-43eb-8720-8be7ba8d9888","ENSG00000105639.20","JAK3",2668,27.8788,10.1904,11.2195,"OK","JAK3",4.85193889008968
"TCGA-KIRC","TCGA-B0-5120-01A-01R-1420-07","TCGA-B0-5120","Primary Tumor","a7ce93ac-964a-4d4e-980a-7fb987bf58b7","ENSG00000105639.20","JAK3",1381,12.2869,3.6174,3.7764,"OK","JAK3",3.73193263995936
"TCGA-KIRC","TCGA-BP-4962-01A-01R-1334-07","TCGA-BP-4962","Primary Tumor","9e969cab-9be7-4aa5-957f-5868071cd1c7","ENSG00000105639.20","JAK3",1934,9.9085,4.1255,5.2694,"OK","JAK3",3.44738082887331
"TCGA-KIRC","TCGA-B0-4818-01A-01R-1503-07","TCGA-B0-4818","Primary Tumor","80472422-c0f4-4814-be44-fb1c9e821409","ENSG00000105639.20","JAK3",2024,13.6361,4.9394,4.9751,"OK","JAK3",3.87145927281086
"TCGA-KIRC","TCGA-G6-A8L8-01A-21R-A37O-07","TCGA-G6-A8L8","Primary Tumor","8e4480b4-e56b-4937-94c7-617b4125615c","ENSG00000105639.20","JAK3",2255,22.4072,7.5509,7.698,"OK","JAK3",4.54888046258322
"TCGA-KIRC","TCGA-AK-3433-01A-02R-1277-07","TCGA-AK-3433","Primary Tumor","2a9c1676-cb34-430b-8111-6a28c563065b","ENSG00000105639.20","JAK3",185,1.5063,0.6801,0.8541,"OK","JAK3",1.32555911322641
"TCGA-KIRC","TCGA-BP-5174-01A-01R-1426-07","TCGA-BP-5174","Primary Tumor","8225b9d3-d25a-4f08-b369-d0ac81a8748c","ENSG00000105639.20","JAK3",429,2.6922,1.0671,1.2798,"OK","JAK3",1.88448070336105
"TCGA-KIRC","TCGA-CJ-5686-01A-11R-1672-07","TCGA-CJ-5686","Primary Tumor","12eadc69-863d-46fe-bb19-f8b38b05471b","ENSG00000105639.20","JAK3",2566,18.5082,5.5203,5.7907,"OK","JAK3",4.28600876310215
"TCGA-KIRC","TCGA-B0-4842-01A-02R-1420-07","TCGA-B0-4842","Primary Tumor","b2a87553-0fb8-4e1f-9e6e-cc0510b07c8a","ENSG00000105639.20","JAK3",6814,57.1974,24.2097,31.7818,"OK","JAK3",5.86288279628734
"TCGA-KIRC","TCGA-B2-3923-01A-02R-A277-07","TCGA-B2-3923","Primary Tumor","4134fa64-6365-4a43-b990-48342be44405","ENSG00000105639.20","JAK3",168,1.1717,0.6262,0.6578,"OK","JAK3",1.11882482210861
"TCGA-KIRC","TCGA-B0-5696-01A-11R-1541-07","TCGA-B0-5696","Primary Tumor","1e1f9cde-c6e0-4925-944f-12d354ef858e","ENSG00000105639.20","JAK3",703,5.2731,1.6728,1.8475,"OK","JAK3",2.64917856095156
"TCGA-KIRC","TCGA-CJ-5681-01A-11R-1541-07","TCGA-CJ-5681","Primary Tumor","6f2cbdf8-24b9-4b9c-9a73-4e872852e6ac","ENSG00000105639.20","JAK3",150,1.5554,0.3983,0.3657,"OK","JAK3",1.35354913572204
"TCGA-KIRC","TCGA-A3-3319-01A-02R-1325-07","TCGA-A3-3319","Primary Tumor","afe81650-e131-41ab-81e9-0ecb888b1420","ENSG00000105639.20","JAK3",5116,31.5597,10.8378,13.1364,"OK","JAK3",5.02501550178556
"TCGA-KIRC","TCGA-A3-3373-01A-02R-1420-07","TCGA-A3-3373","Primary Tumor","fba70eac-57d4-468f-bbfc-859628c54dec","ENSG00000105639.20","JAK3",634,3.8627,1.2403,1.3065,"OK","JAK3",2.2817575885203
"TCGA-KIRC","TCGA-EU-5905-01A-11R-1672-07","TCGA-EU-5905","Primary Tumor","d9da2793-4334-4b17-b234-172705dca082","ENSG00000105639.20","JAK3",1753,28.6761,7.2177,7.982,"OK","JAK3",4.89122960192835
"TCGA-KIRC","TCGA-B0-4839-01A-01R-1305-07","TCGA-B0-4839","Primary Tumor","6d8bf03c-2f7c-45b1-b81c-1de9d5085960","ENSG00000105639.20","JAK3",1336,7.6203,3.5573,4.9687,"OK","JAK3",3.10773807824488
"TCGA-KIRC","TCGA-B0-4814-01A-01R-1277-07","TCGA-B0-4814","Primary Tumor","831bedf9-e67d-4a2a-b0a7-6d6c92edf77a","ENSG00000105639.20","JAK3",993,9.2914,2.9444,3.0622,"OK","JAK3",3.36336734880731
"TCGA-KIRC","TCGA-CZ-5461-01A-01R-1503-07","TCGA-CZ-5461","Primary Tumor","040bcb51-b1dd-4666-819f-3ffed0b5ebb0","ENSG00000105639.20","JAK3",2433,16.1301,4.6914,4.6928,"OK","JAK3",4.09846166832229
"TCGA-KIRC","TCGA-B0-5081-01A-01R-1334-07","TCGA-B0-5081","Primary Tumor","164a6eaa-7f88-4687-a7e1-b907c468766e","ENSG00000105639.20","JAK3",8271,38.612,17.1977,20.737,"OK","JAK3",5.30786563928161
"TCGA-KIRC","TCGA-CZ-5461-11A-01R-1503-07","TCGA-CZ-5461","Solid Tissue Normal","7d7719e1-5451-4ec0-a3d6-99aaaf640bcd","ENSG00000105639.20","JAK3",494,2.5926,0.8722,0.8957,"OK","JAK3",1.84502831464954
"TCGA-KIRC","TCGA-B4-5378-01A-01R-1503-07","TCGA-B4-5378","Primary Tumor","79b8911f-fabb-416e-9b80-2f55080192c3","ENSG00000105639.20","JAK3",983,8.7441,2.1928,2.1365,"OK","JAK3",3.28452893915186
"TCGA-KIRC","TCGA-CJ-4884-01A-01R-1305-07","TCGA-CJ-4884","Primary Tumor","0bbde4ab-4f9d-478b-a168-055e489b53f2","ENSG00000105639.20","JAK3",1427,7.9712,3.2099,3.5708,"OK","JAK3",3.16530097491686
"TCGA-KIRC","TCGA-BP-4959-01A-01R-1334-07","TCGA-BP-4959","Primary Tumor","bacd130e-c30f-40aa-8e9e-ef8076f7a6db","ENSG00000105639.20","JAK3",1180,6.3647,2.3247,2.6802,"OK","JAK3",2.88062675848212
"TCGA-KIRC","TCGA-CZ-5466-01A-01R-1503-07","TCGA-CZ-5466","Primary Tumor","edc7b71d-a551-463e-a76a-dc135373cb43","ENSG00000105639.20","JAK3",1422,13.2652,4.6093,5.2537,"OK","JAK3",3.83442806872501
"TCGA-KIRC","TCGA-B0-4811-01A-01R-1503-07","TCGA-B0-4811","Primary Tumor","6df1efd7-bd1b-4c00-8cbb-eb1b6b7c78b6","ENSG00000105639.20","JAK3",2125,9.6812,5.2977,7.7572,"OK","JAK3",3.41700183337313
"TCGA-KIRC","TCGA-CZ-5453-11A-01R-1503-07","TCGA-CZ-5453","Solid Tissue Normal","dbe50f57-74d7-4b5f-a996-dfc8d9874d55","ENSG00000105639.20","JAK3",360,2.4805,0.726,0.6942,"OK","JAK3",1.7992945749546
"TCGA-KIRC","TCGA-CJ-5680-11A-01R-1541-07","TCGA-CJ-5680","Solid Tissue Normal","a56c9911-e164-4572-aef8-37754ee056e3","ENSG00000105639.20","JAK3",852,8.2802,2.2977,2.154,"OK","JAK3",3.21415589758334
"TCGA-KIRC","TCGA-EU-5906-01A-11R-1672-07","TCGA-EU-5906","Primary Tumor","2a8ed8a3-37a6-4492-823c-a86f392d0c44","ENSG00000105639.20","JAK3",1113,7.9987,2.0029,1.9452,"OK","JAK3",3.16971659710684
"TCGA-KIRC","TCGA-B0-4852-01A-01R-1503-07","TCGA-B0-4852","Primary Tumor","3e2569b7-b145-4bda-9bdf-24105aefe42c","ENSG00000105639.20","JAK3",1501,6.7377,2.3894,2.5379,"OK","JAK3",2.95190479483148
"TCGA-KIRC","TCGA-B4-5832-01A-11R-1672-07","TCGA-B4-5832","Primary Tumor","d91f4d1a-4628-446c-a696-8839c8f62d90","ENSG00000105639.20","JAK3",521,7.4702,2.0476,2.467,"OK","JAK3",3.08239603515389
"TCGA-KIRC","TCGA-CJ-4875-01A-01R-1305-07","TCGA-CJ-4875","Primary Tumor","c64293ef-e723-4fe6-8cfa-fe36d07bad81","ENSG00000105639.20","JAK3",1474,8.5672,4.5257,5.5877,"OK","JAK3",3.25809675781716
"TCGA-KIRC","TCGA-CW-5587-11A-01R-1541-07","TCGA-CW-5587","Solid Tissue Normal","efb66622-cf03-4f74-98e5-8c38d87a90f7","ENSG00000105639.20","JAK3",201,1.3075,0.4635,0.493,"OK","JAK3",1.20633064787105
"TCGA-KIRC","TCGA-BP-4326-01A-01R-1289-07","TCGA-BP-4326","Primary Tumor","3f311bca-c591-4dbe-bfb2-fc513259f21c","ENSG00000105639.20","JAK3",2010,16.821,4.8618,6.0847,"OK","JAK3",4.15550638879337
"TCGA-KIRC","TCGA-BP-4329-01A-02R-1289-07","TCGA-BP-4329","Primary Tumor","1c38241a-2cdc-4b93-8845-87182a998ef4","ENSG00000105639.20","JAK3",675,4.3359,1.5677,1.831,"OK","JAK3",2.41573162925564
"TCGA-KIRC","TCGA-B0-4847-01A-01R-1277-07","TCGA-B0-4847","Primary Tumor","7e74a46c-7ff4-4d46-b9a8-b10aa076f448","ENSG00000105639.20","JAK3",2912,20.2038,10.2993,13.3938,"OK","JAK3",4.40625093278344
"TCGA-KIRC","TCGA-A3-3380-01A-01R-0864-07","TCGA-A3-3380","Primary Tumor","9848e118-7372-41e5-8c64-71ec86c9c563","ENSG00000105639.20","JAK3",1401,10.265,3.3106,3.6782,"OK","JAK3",3.4937754084607
"TCGA-KIRC","TCGA-B8-4619-01A-02R-1325-07","TCGA-B8-4619","Primary Tumor","5d1a0224-01c6-4843-baab-12f1a56b767a","ENSG00000105639.20","JAK3",197,1.2536,0.5419,0.6393,"OK","JAK3",1.17223146882548
"TCGA-KIRC","TCGA-A3-3317-01A-02R-1325-07","TCGA-A3-3317","Primary Tumor","2b5b6593-4fe2-4c8a-92c6-5bd5a6c26320","ENSG00000105639.20","JAK3",1425,11.9244,3.7581,3.6614,"OK","JAK3",3.6920254015694
"TCGA-KIRC","TCGA-B0-5711-01A-11R-1672-07","TCGA-B0-5711","Primary Tumor","114e63e4-03a5-409e-835f-afa8af005d03","ENSG00000105639.20","JAK3",2085,17.9987,5.2505,5.2842,"OK","JAK3",4.24782879935316
"TCGA-KIRC","TCGA-B0-5711-11A-01R-1672-07","TCGA-B0-5711","Solid Tissue Normal","8ceb5f0b-cbfb-400d-93b8-df005bb46e31","ENSG00000105639.20","JAK3",252,1.6668,0.5343,0.5288,"OK","JAK3",1.41510963222758
"TCGA-KIRC","TCGA-CZ-4863-11A-01R-1503-07","TCGA-CZ-4863","Solid Tissue Normal","d782f777-5651-47a6-bbb3-4d871a6b3a27","ENSG00000105639.20","JAK3",466,2.7535,0.8532,0.8871,"OK","JAK3",1.90823648299689
"TCGA-KIRC","TCGA-CZ-4863-01A-01R-1503-07","TCGA-CZ-4863","Primary Tumor","4a63eb90-d580-40d0-9136-a7baf34d3627","ENSG00000105639.20","JAK3",2674,22.0022,6.117,5.893,"OK","JAK3",4.52369994637454
"TCGA-KIRC","TCGA-CJ-5671-01A-11R-1541-07","TCGA-CJ-5671","Primary Tumor","86f25e09-9bdb-478d-b929-6f570418af6c","ENSG00000105639.20","JAK3",4131,34.4857,11.2356,12.82,"OK","JAK3",5.14916586048029
"TCGA-KIRC","TCGA-B0-4849-01A-01R-1277-07","TCGA-B0-4849","Primary Tumor","c8134951-c924-4789-93bc-9af9b79933cb","ENSG00000105639.20","JAK3",1405,16.9655,5.5182,5.6503,"OK","JAK3",4.16715718260609
"TCGA-KIRC","TCGA-A3-A6NJ-01A-12R-A33J-07","TCGA-A3-A6NJ","Primary Tumor","36e0d06c-4153-4bc3-b415-3f18306218e3","ENSG00000105639.20","JAK3",1740,16.83,5.0244,4.9072,"OK","JAK3",4.15623479785027
"TCGA-KIRC","TCGA-CZ-5982-01A-11R-1672-07","TCGA-CZ-5982","Primary Tumor","ff21a21b-35fb-423c-896c-c6943dbce540","ENSG00000105639.20","JAK3",989,9.3953,2.5248,2.4341,"OK","JAK3",3.37785948870336
"TCGA-KIRC","TCGA-BP-4789-01A-01R-1305-07","TCGA-BP-4789","Primary Tumor","976e2956-36c4-4451-94bc-19a9e7bb861c","ENSG00000105639.20","JAK3",711,6.0057,1.6747,1.7026,"OK","JAK3",2.80852920998139
"TCGA-KIRC","TCGA-A3-3331-01A-02R-1325-07","TCGA-A3-3331","Primary Tumor","4b758e7e-870c-4b60-8cb6-dac730bd9faf","ENSG00000105639.20","JAK3",856,6.3657,1.9632,1.9687,"OK","JAK3",2.88082263843693
"TCGA-KIRC","TCGA-A3-A8CQ-01A-11R-A37O-07","TCGA-A3-A8CQ","Primary Tumor","9b962201-6959-487b-a125-730322128939","ENSG00000105639.20","JAK3",558,6.9998,1.8186,1.6401,"OK","JAK3",2.99996393217313
"TCGA-KIRC","TCGA-CJ-5684-01A-11R-1541-07","TCGA-CJ-5684","Primary Tumor","d1d341bd-1a8e-4162-a63c-92ecc78e9c82","ENSG00000105639.20","JAK3",1154,9.4252,3.1021,3.3029,"OK","JAK3",3.38200315589452
"TCGA-KIRC","TCGA-A3-3325-01A-01R-0864-07","TCGA-A3-3325","Primary Tumor","131cc059-cc0f-43df-a19e-5f854a769181","ENSG00000105639.20","JAK3",2088,11.6696,3.7859,3.9094,"OK","JAK3",3.66329907184234
"TCGA-KIRC","TCGA-A3-3359-01A-01R-0864-07","TCGA-A3-3359","Primary Tumor","54bccab4-c77e-4848-b698-b62941d96289","ENSG00000105639.20","JAK3",1277,15.2469,4.3144,4.0352,"OK","JAK3",4.02209256495
"TCGA-KIRC","TCGA-CZ-4856-01A-02R-1426-07","TCGA-CZ-4856","Primary Tumor","89cf5c7f-c4af-4eb6-97a5-cc086fe76bbb","ENSG00000105639.20","JAK3",1695,10.0857,3.3032,3.6571,"OK","JAK3",3.47062796609787
"TCGA-KIRC","TCGA-BP-4331-01A-01R-1289-07","TCGA-BP-4331","Primary Tumor","f462d8a7-549d-4823-be4b-1b5c81678665","ENSG00000105639.20","JAK3",2128,18.3388,5.1384,4.7522,"OK","JAK3",4.27342637120363
"TCGA-KIRC","TCGA-AK-3451-01A-02R-1188-07","TCGA-AK-3451","Primary Tumor","e71c8e45-ab52-4796-ab72-e8add8868291","ENSG00000105639.20","JAK3",267,1.9871,0.9527,1.2744,"OK","JAK3",1.57874553597116
"TCGA-KIRC","TCGA-CJ-4642-01B-01R-1305-07","TCGA-CJ-4642","Primary Tumor","e0f18f8e-b8e0-4bf2-916c-69a38fc64fd8","ENSG00000105639.20","JAK3",298,20.5464,10.624,11.4358,"OK","JAK3",4.42937493700878
"TCGA-KIRC","TCGA-BP-5191-01A-01R-1426-07","TCGA-BP-5191","Primary Tumor","822bf4fe-8d43-47c8-9906-5d38c4a21f27","ENSG00000105639.20","JAK3",3106,13.7625,9.4161,16.6374,"OK","JAK3",3.88386515450979
"TCGA-KIRC","TCGA-B0-5812-01A-11R-1672-07","TCGA-B0-5812","Primary Tumor","adfade14-1572-4e3a-b4eb-64de445b9678","ENSG00000105639.20","JAK3",1114,9.3995,2.61,2.5818,"OK","JAK3",3.37844226124786
"TCGA-KIRC","TCGA-BP-4993-01A-02R-1420-07","TCGA-BP-4993","Primary Tumor","49ddcd56-df4a-4136-a743-c21bb6bfd8a6","ENSG00000105639.20","JAK3",923,7.8411,2.5475,2.6998,"OK","JAK3",3.14422587932448
"TCGA-KIRC","TCGA-DV-5574-01A-01R-1541-07","TCGA-DV-5574","Primary Tumor","79b49079-070b-4b97-80b9-838bbd32f33c","ENSG00000105639.20","JAK3",2566,19.3342,6.1365,6.7482,"OK","JAK3",4.34583632745106
"TCGA-KIRC","TCGA-CZ-4865-01A-02R-1503-07","TCGA-CZ-4865","Primary Tumor","1a9ee264-40bf-4a12-bcee-bd0f989e0798","ENSG00000105639.20","JAK3",1167,6.4535,1.9344,2.0632,"OK","JAK3",2.89791804260918
"TCGA-KIRC","TCGA-BP-4988-01A-01R-1334-07","TCGA-BP-4988","Primary Tumor","e59a58f3-d886-45a8-a296-263297839a63","ENSG00000105639.20","JAK3",9541,81.6626,27.6763,28.213,"OK","JAK3",6.36916283663169
"TCGA-KIRC","TCGA-AK-3455-01A-01R-0864-07","TCGA-AK-3455","Primary Tumor","9fcf3bdd-e137-4f93-83f4-24b883ca62c3","ENSG00000105639.20","JAK3",1876,18.8796,6.0613,6.3634,"OK","JAK3",4.31321682342629
"TCGA-KIRC","TCGA-B0-5694-11A-01R-1541-07","TCGA-B0-5694","Solid Tissue Normal","986759bd-7232-46a9-84f3-0e71026a01fd","ENSG00000105639.20","JAK3",660,4.6571,1.6701,1.7091,"OK","JAK3",2.50006267358536
"TCGA-KIRC","TCGA-B0-4690-01A-01R-1277-07","TCGA-B0-4690","Primary Tumor","0e7e953c-82c3-4887-86b5-584d41cfe518","ENSG00000105639.20","JAK3",4264,37.6009,10.8055,11.583,"OK","JAK3",5.27056257995585
"TCGA-KIRC","TCGA-B0-4700-01A-02R-1541-07","TCGA-B0-4700","Primary Tumor","f34985d8-172b-4fae-8d06-989e7dc4dc06","ENSG00000105639.20","JAK3",4330,33.7195,12.4806,14.7424,"OK","JAK3",5.11767426638189
"TCGA-KIRC","TCGA-CZ-5469-11A-01R-1503-07","TCGA-CZ-5469","Solid Tissue Normal","3bfbdcb6-1e9a-43e9-9015-d55b279dc559","ENSG00000105639.20","JAK3",349,2.2967,0.6944,0.7114,"OK","JAK3",1.72102260760142
"TCGA-KIRC","TCGA-CZ-5989-01A-11R-1672-07","TCGA-CZ-5989","Primary Tumor","afe6bf7f-c463-4077-9c5c-3d00ce6ee8a8","ENSG00000105639.20","JAK3",535,6.557,1.8915,1.8991,"OK","JAK3",2.91781362279331
"TCGA-KIRC","TCGA-BP-4177-01A-02R-1420-07","TCGA-BP-4177","Primary Tumor","7947afe8-e62c-4d32-81d6-5eb44fd1cea6","ENSG00000105639.20","JAK3",873,7.4261,2.0366,2.208,"OK","JAK3",3.07486503774303
"TCGA-KIRC","TCGA-BP-4807-01A-01R-1305-07","TCGA-BP-4807","Primary Tumor","e8871fd9-41a0-4c1f-b44c-ea7beea35ebe","ENSG00000105639.20","JAK3",795,9.1391,2.6276,2.644,"OK","JAK3",3.34185769168989
"TCGA-KIRC","TCGA-A3-3335-01A-01R-0864-07","TCGA-A3-3335","Primary Tumor","8522fa29-c1b0-4e41-9bcb-2e0bc7c8e2d0","ENSG00000105639.20","JAK3",2398,14.6721,5.8008,7.2218,"OK","JAK3",3.97012660313407
"TCGA-KIRC","TCGA-B8-5552-11A-01R-1672-07","TCGA-B8-5552","Solid Tissue Normal","bed26808-c053-4ad1-ba5c-68819d4a6fd1","ENSG00000105639.20","JAK3",1082,10.5973,2.5849,2.4663,"OK","JAK3",3.53571706144621
"TCGA-KIRC","TCGA-CJ-4886-01A-01R-1305-07","TCGA-CJ-4886","Primary Tumor","bd1ebebf-1e32-4c8e-a476-a429bfbc3d46","ENSG00000105639.20","JAK3",1488,13.9286,4.0296,4.0357,"OK","JAK3",3.90000697115947
"TCGA-KIRC","TCGA-DV-5573-01A-01R-1541-07","TCGA-DV-5573","Primary Tumor","1bd902eb-9e76-406a-bfe9-b0b5861bcdfb","ENSG00000105639.20","JAK3",2462,23.4735,7.2026,7.1232,"OK","JAK3",4.61314853351601
"TCGA-KIRC","TCGA-CJ-4900-01A-01R-1334-07","TCGA-CJ-4900","Primary Tumor","9845de96-d57a-4613-89db-6a6c4e2eca4b","ENSG00000105639.20","JAK3",3170,17.5553,10.1695,12.0867,"OK","JAK3",4.21375942144225
"TCGA-KIRC","TCGA-B0-5712-11A-01R-1672-07","TCGA-B0-5712","Solid Tissue Normal","4d6e5f5f-ab63-49a6-9a53-a89b7ef76783","ENSG00000105639.20","JAK3",737,5.5535,1.76,1.8285,"OK","JAK3",2.71226560650329
"TCGA-KIRC","TCGA-CZ-4858-01A-01R-1305-07","TCGA-CZ-4858","Primary Tumor","e4747f6d-4c5c-4d49-886f-2c69fe206879","ENSG00000105639.20","JAK3",3317,36.0539,10.3268,12.1719,"OK","JAK3",5.21155349206215
"TCGA-KIRC","TCGA-B2-5633-01A-01R-A277-07","TCGA-B2-5633","Primary Tumor","bdb74506-8766-42e1-922e-e03da4637a70","ENSG00000105639.20","JAK3",629,4.1069,2.0139,1.8849,"OK","JAK3",2.35244780940933
"TCGA-KIRC","TCGA-B2-5633-01B-04R-A277-07","TCGA-B2-5633","Primary Tumor","307fc027-0530-452b-8fa9-d46f7fc73d0e","ENSG00000105639.20","JAK3",1791,35.481,11.4957,10.2255,"OK","JAK3",5.18907337140941
"TCGA-KIRC","TCGA-BP-4795-01A-02R-1420-07","TCGA-BP-4795","Primary Tumor","58585ab6-9163-4bfb-ae55-9529ad1bc3aa","ENSG00000105639.20","JAK3",1366,11.7827,3.1377,3.2999,"OK","JAK3",3.67612069370713
"TCGA-KIRC","TCGA-BP-4354-01A-02R-1289-07","TCGA-BP-4354","Primary Tumor","961f4263-5071-4dfd-b626-346f916b4c9d","ENSG00000105639.20","JAK3",3597,48.6231,13.1476,13.1059,"OK","JAK3",5.6329399593988
"TCGA-KIRC","TCGA-CW-6097-01A-11R-1672-07","TCGA-CW-6097","Primary Tumor","0cb86c23-556d-4c56-b6cd-96dbbaff1441","ENSG00000105639.20","JAK3",2240,24.5705,6.5069,6.4949,"OK","JAK3",4.67640846588804
"TCGA-KIRC","TCGA-CJ-4902-01A-01R-1426-07","TCGA-CJ-4902","Primary Tumor","bc8cef4d-5c5c-4d5b-bbbc-553e8940ced1","ENSG00000105639.20","JAK3",3841,22.1119,7.1736,7.7079,"OK","JAK3",4.53056396169864
"TCGA-KIRC","TCGA-AK-3443-01A-02R-1325-07","TCGA-AK-3443","Primary Tumor","539f5a17-442a-4c07-9606-b8f88c731504","ENSG00000105639.20","JAK3",27,0.1454,0.0559,0.0649,"OK","JAK3",0.195851508575644
"TCGA-KIRC","TCGA-BP-5190-01A-01R-1426-07","TCGA-BP-5190","Primary Tumor","58cdb5fa-ab1d-4b7c-a790-4c81cd86efc4","ENSG00000105639.20","JAK3",1769,9.668,4.4882,5.9873,"OK","JAK3",3.41521782488884
"TCGA-KIRC","TCGA-MM-A84U-01A-11R-A37O-07","TCGA-MM-A84U","Primary Tumor","8fc7b6c7-aa50-4a13-a898-35a6bce2d32f","ENSG00000105639.20","JAK3",1581,12.5428,5.5462,6.5829,"OK","JAK3",3.7594541446196
"TCGA-KIRC","TCGA-BP-4335-01A-01R-1289-07","TCGA-BP-4335","Primary Tumor","5fc65294-257d-41eb-83b5-1cb566b1743f","ENSG00000105639.20","JAK3",1080,10.5089,4.7916,5.7254,"OK","JAK3",3.52467804474481
"TCGA-KIRC","TCGA-BP-4766-01A-01R-1289-07","TCGA-BP-4766","Primary Tumor","4b881bd7-355b-4b47-8c00-41734f8e01d2","ENSG00000105639.20","JAK3",896,6.1692,1.9204,1.8192,"OK","JAK3",2.84181213978833
"TCGA-KIRC","TCGA-A3-3374-01A-02R-1325-07","TCGA-A3-3374","Primary Tumor","d499f1d6-3d58-406e-9ed5-98141e774ddc","ENSG00000105639.20","JAK3",470,2.2323,1.1628,1.7909,"OK","JAK3",1.69256110539988
"TCGA-KIRC","TCGA-A3-3372-01A-02R-1325-07","TCGA-A3-3372","Primary Tumor","fc9e3356-b4e0-46e8-9842-46a2366352de","ENSG00000105639.20","JAK3",2368,20.7874,5.8357,5.7565,"OK","JAK3",4.44542213755914
"TCGA-KIRC","TCGA-B0-5077-01A-01R-1334-07","TCGA-B0-5077","Primary Tumor","a1f29e81-e426-4cc5-813b-fcf83a595303","ENSG00000105639.20","JAK3",3158,19.0467,6.5682,7.2335,"OK","JAK3",4.32529286097044
"TCGA-KIRC","TCGA-B0-4694-01A-01R-1277-07","TCGA-B0-4694","Primary Tumor","cc4d6b44-ae57-4f0c-affe-ba411b9fba9b","ENSG00000105639.20","JAK3",2579,19.2768,6.3704,7.1506,"OK","JAK3",4.34175808507872
"TCGA-KIRC","TCGA-B2-3923-01B-10R-A277-07","TCGA-B2-3923","Primary Tumor","d514c3bc-c1e1-4028-9822-90ad703a3a8d","ENSG00000105639.20","JAK3",143,3.4034,1.098,1.0565,"OK","JAK3",2.13861790305405
"TCGA-KIRC","TCGA-A3-3365-01A-01R-0864-07","TCGA-A3-3365","Primary Tumor","fb449c0c-d752-4110-a41a-c46aa29617ea","ENSG00000105639.20","JAK3",726,7.5112,2.1918,2.2275,"OK","JAK3",3.08936255282773
"TCGA-KIRC","TCGA-A3-3311-01A-02R-1325-07","TCGA-A3-3311","Primary Tumor","4845a010-e208-4c1b-85b1-99fbd155edf2","ENSG00000105639.20","JAK3",2158,14.8939,5.0694,5.0993,"OK","JAK3",3.99040126742115
"TCGA-KIRC","TCGA-BP-4968-01A-01R-1334-07","TCGA-BP-4968","Primary Tumor","60ae8b09-673e-418f-abda-7e3ce228c808","ENSG00000105639.20","JAK3",1950,11.1728,4.009,4.7004,"OK","JAK3",3.60558915131111
"TCGA-KIRC","TCGA-BP-4969-01A-01R-1334-07","TCGA-BP-4969","Primary Tumor","6dc1b313-81c8-4b4d-8fcd-07ad3fe499f7","ENSG00000105639.20","JAK3",726,3.9768,1.6925,2.0694,"OK","JAK3",2.31521841136579
"TCGA-KIRC","TCGA-B0-4837-01A-01R-1305-07","TCGA-B0-4837","Primary Tumor","450ec77d-c822-4d53-9a2b-bd6e4b6b9a62","ENSG00000105639.20","JAK3",2794,20.002,7.7372,9.8633,"OK","JAK3",4.39245481576404
"TCGA-KIRC","TCGA-B0-5098-01A-01R-1420-07","TCGA-B0-5098","Primary Tumor","b59e21e2-af42-41ff-9423-0b3b0af05ccd","ENSG00000105639.20","JAK3",743,5.2833,1.6577,1.8102,"OK","JAK3",2.65152246408525
"TCGA-KIRC","TCGA-B0-4706-01A-01R-1503-07","TCGA-B0-4706","Primary Tumor","0461aca8-2256-4954-9c65-1b2a92c2b2a1","ENSG00000105639.20","JAK3",1125,7.5293,2.8395,3.1618,"OK","JAK3",3.09242734436089
"TCGA-KIRC","TCGA-BP-4761-01A-01R-1289-07","TCGA-BP-4761","Primary Tumor","8b3d23b8-cf1f-49ed-bd33-f340984cca9b","ENSG00000105639.20","JAK3",4075,27.5795,11.0466,16,"OK","JAK3",4.83690877150897
"TCGA-KIRC","TCGA-B8-A54H-01A-11R-A33J-07","TCGA-B8-A54H","Primary Tumor","83eb5df9-30fa-4c4f-a062-5ffe6d7f2c3d","ENSG00000105639.20","JAK3",1395,10.3714,2.9872,2.8618,"OK","JAK3",3.50733797873222
